\c bd_magasin_0_8
INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (1, 'DOU', 'Béatrice', '1998-03-10', 'F', 1);
INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (2, 'CHAUVIERE', 'Stanislas', '1998-02-07', 'M', 1);
INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (3, 'PAUME', 'Carole', '1998-02-01', 'F', 1);
INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (4, 'PROUX', 'François', '2002-04-20', 'M', 1);
INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (5, 'LOIAL', 'Roger', '1998-01-14', 'M', 1);
INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (6, 'ARTOLA', 'Jacques', '2002-04-19', 'M', 2);
INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (7, 'DUGROSPREZ', 'Gladys', '1998-09-14', 'F', 4);
INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (8, 'BELVEZE', 'Jean', '2004-03-07', 'M', 6);
INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (9, 'TRIQUENAUX', 'Maurice', '1998-03-28', 'M', 4);
INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (10, 'BIASINI', 'Raoul', '1998-02-27', 'M', 1);
INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (11, 'PETITDIDIER', 'Céline', '2004-03-07', 'F', 6);
INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (12, 'CHEVALLAY', 'Marine', '1998-09-11', 'F', 1);
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (1, 1, 27, 'avenue', 'de la Libération', '51100', 'reims');
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (133, 3, '2023-11-08', 140, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (134, 3, '2023-12-11', 147, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (135, 3, '2023-12-10', 172, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (136, 3, '2023-12-19', 161, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (137, 3, '2023-12-13', 178, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (138, 3, '2023-12-18', 175, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (139, 3, '2022-12-06', 169, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (140, 3, '2022-11-17', 178, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (141, 3, '2023-11-13', 145, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (142, 3, '2022-11-18', 174, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (143, 3, '2023-12-11', 145, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (144, 4, '2022-12-08', 184, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (145, 4, '2023-11-06', 193, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (146, 4, '2022-11-10', 186, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (147, 4, '2023-11-18', 190, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (148, 4, '2023-12-10', 194, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (149, 4, '2022-12-06', 197, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (150, 4, '2023-11-16', 191, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (151, 4, '2022-12-12', 187, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (152, 4, '2023-12-05', 186, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (153, 4, '2023-11-17', 187, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (154, 4, '2022-11-12', 186, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (155, 4, '2022-12-17', 193, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (156, 4, '2022-11-06', 185, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (157, 4, '2023-11-14', 199, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (158, 4, '2023-12-10', 187, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (159, 4, '2022-11-10', 187, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (160, 4, '2023-11-10', 194, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (161, 4, '2022-11-06', 196, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (162, 4, '2022-12-18', 185, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (163, 4, '2023-11-05', 189, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (164, 4, '2022-11-15', 191, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (165, 4, '2022-12-17', 187, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (166, 4, '2022-11-19', 183, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (167, 4, '2023-11-14', 194, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (168, 4, '2022-12-18', 196, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (169, 4, '2022-11-05', 185, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (170, 4, '2022-11-15', 196, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (171, 4, '2022-12-17', 200, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (172, 4, '2023-12-07', 188, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (173, 4, '2022-11-15', 195, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (174, 4, '2023-12-15', 184, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (175, 4, '2022-12-12', 195, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (176, 4, '2023-11-19', 194, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (177, 4, '2023-12-09', 188, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (178, 4, '2023-12-10', 189, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (179, 4, '2022-12-12', 184, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (180, 4, '2023-12-07', 190, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (181, 4, '2023-11-09', 192, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (182, 4, '2022-12-18', 186, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (183, 4, '2022-12-10', 186, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (184, 4, '2023-12-11', 200, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (185, 4, '2023-11-11', 196, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (186, 4, '2023-12-17', 200, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (187, 4, '2023-11-15', 198, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (188, 4, '2023-12-18', 187, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (189, 4, '2022-12-16', 188, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (190, 4, '2023-12-13', 193, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (191, 4, '2023-12-18', 191, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (192, 4, '2022-11-18', 187, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (193, 4, '2023-11-17', 198, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (194, 4, '2023-12-11', 187, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (195, 4, '2023-11-19', 194, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (196, 4, '2023-11-14', 195, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (197, 4, '2023-11-08', 186, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (198, 4, '2023-12-07', 190, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (199, 4, '2023-11-19', 198, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (200, 4, '2022-11-14', 184, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (201, 4, '2023-11-14', 185, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (202, 4, '2022-11-07', 183, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (203, 4, '2022-11-06', 199, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (204, 4, '2023-11-15', 193, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (205, 4, '2023-11-07', 188, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (206, 4, '2022-11-10', 195, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (207, 4, '2022-12-19', 194, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (208, 4, '2022-11-16', 183, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (209, 4, '2022-11-12', 196, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (210, 4, '2022-12-10', 198, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (211, 4, '2023-11-07', 193, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (212, 4, '2022-11-06', 198, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (213, 4, '2022-11-11', 187, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (214, 4, '2022-12-10', 190, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (215, 5, '2022-12-19', 220, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (216, 5, '2023-11-16', 216, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (217, 5, '2023-12-16', 210, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (218, 5, '2023-12-12', 207, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (219, 5, '2022-11-17', 202, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (220, 5, '2023-12-17', 203, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (221, 5, '2022-11-07', 224, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (222, 5, '2023-12-13', 239, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (223, 5, '2022-11-10', 213, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (224, 5, '2022-11-14', 216, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (225, 5, '2023-11-06', 237, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (226, 5, '2023-11-12', 210, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (227, 5, '2022-11-15', 229, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (228, 5, '2022-11-08', 224, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (229, 5, '2023-11-11', 204, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (230, 5, '2023-12-09', 236, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (231, 5, '2022-12-12', 228, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (232, 5, '2022-11-06', 205, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (233, 5, '2022-11-12', 206, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (234, 5, '2023-11-06', 220, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (235, 5, '2022-12-18', 218, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (236, 5, '2022-11-17', 227, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (237, 5, '2023-12-06', 209, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (238, 5, '2023-11-15', 228, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (239, 5, '2023-11-15', 213, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (240, 5, '2022-12-06', 239, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (241, 5, '2023-12-16', 206, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (242, 5, '2022-12-18', 236, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (243, 5, '2022-12-19', 231, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (244, 5, '2022-11-14', 208, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (245, 5, '2022-12-11', 224, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (246, 5, '2022-11-14', 204, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (247, 5, '2022-11-14', 211, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (248, 5, '2023-11-06', 238, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (249, 5, '2023-11-18', 221, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (250, 5, '2023-11-16', 236, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (251, 5, '2023-12-12', 223, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (252, 5, '2023-11-14', 203, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (253, 5, '2022-12-17', 211, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (254, 5, '2022-11-12', 210, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (255, 5, '2023-12-07', 212, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (256, 5, '2022-12-14', 228, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (257, 5, '2023-11-11', 208, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (258, 5, '2022-12-11', 214, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (259, 5, '2023-12-16', 205, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (260, 5, '2023-11-13', 216, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (261, 5, '2022-12-12', 215, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (262, 5, '2022-12-09', 229, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (263, 6, '2022-12-14', 276, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (264, 6, '2022-11-06', 251, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (265, 6, '2022-12-06', 253, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (266, 6, '2023-11-15', 313, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (267, 6, '2022-12-16', 272, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (268, 6, '2022-11-10', 245, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (269, 6, '2022-12-09', 258, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (270, 6, '2023-11-10', 313, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (271, 6, '2022-12-10', 298, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (272, 6, '2023-12-10', 280, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (273, 6, '2022-11-11', 307, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (274, 6, '2022-12-12', 292, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (275, 6, '2023-11-07', 314, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (276, 6, '2023-12-15', 256, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (277, 6, '2022-11-09', 291, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (278, 6, '2023-12-08', 265, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (279, 6, '2023-12-12', 302, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (280, 6, '2022-12-13', 282, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (281, 6, '2023-12-18', 283, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (282, 6, '2023-12-16', 281, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (283, 6, '2022-11-16', 288, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (284, 6, '2023-11-11', 308, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (285, 6, '2023-12-09', 287, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (286, 6, '2022-11-05', 286, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (287, 6, '2023-12-14', 272, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (288, 6, '2022-11-17', 263, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (289, 6, '2023-11-08', 296, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (290, 6, '2022-12-15', 265, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (291, 6, '2023-11-11', 290, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (292, 6, '2023-12-14', 249, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (293, 6, '2022-12-06', 313, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (294, 6, '2023-11-15', 274, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (295, 6, '2022-11-15', 244, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (296, 6, '2023-11-15', 297, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (297, 6, '2023-12-06', 274, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (298, 6, '2022-11-09', 316, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (299, 6, '2023-11-14', 301, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (300, 6, '2023-12-09', 296, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (301, 6, '2022-12-14', 292, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (302, 6, '2022-11-17', 264, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (303, 6, '2023-12-19', 272, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (304, 6, '2023-12-06', 292, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (305, 6, '2023-12-08', 295, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (306, 6, '2023-11-18', 302, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (307, 6, '2023-12-18', 282, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (308, 6, '2022-11-17', 290, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (309, 6, '2022-12-17', 252, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (310, 6, '2022-12-15', 304, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (311, 6, '2023-12-19', 316, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (312, 7, '2023-12-16', 326, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (313, 7, '2022-12-10', 332, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (314, 7, '2023-12-08', 329, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (315, 7, '2023-11-11', 325, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (316, 7, '2023-11-06', 331, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (317, 7, '2023-12-16', 334, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (318, 7, '2023-11-18', 331, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (319, 7, '2022-12-17', 329, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (320, 7, '2023-12-05', 327, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (321, 7, '2023-11-10', 332, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (322, 7, '2022-11-08', 335, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (323, 7, '2023-12-13', 334, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (324, 7, '2023-11-16', 328, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (325, 7, '2023-12-12', 325, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (326, 7, '2022-12-10', 331, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (327, 7, '2022-12-12', 327, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (328, 7, '2022-11-10', 330, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (329, 7, '2022-12-10', 326, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (330, 7, '2022-12-12', 325, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (331, 7, '2022-12-05', 333, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (332, 7, '2022-12-10', 334, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (333, 7, '2023-11-06', 331, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (334, 7, '2023-12-12', 324, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (335, 7, '2023-11-15', 325, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (336, 7, '2022-12-14', 329, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (337, 7, '2022-11-07', 326, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (338, 7, '2023-11-12', 330, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (339, 7, '2022-12-08', 324, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (340, 7, '2023-12-11', 323, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (341, 7, '2022-12-08', 328, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (342, 7, '2022-12-16', 331, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (343, 7, '2023-11-07', 332, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (344, 7, '2022-12-07', 323, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (345, 7, '2023-12-06', 327, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (346, 7, '2023-12-11', 324, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (347, 7, '2023-12-16', 333, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (348, 7, '2022-11-17', 326, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (349, 7, '2022-11-08', 332, 2);
